ID,text_nr,trial_nr,word,word_no_punct,surprisal_2_words_context,entropy_2_words_context
517,text_04,68,Helfer,Helfer,9.09139823913574,7.7676248550415
518,text_04,69,Robin.,Robin,8.45889472961426,5.56802988052368
519,text_04,70,Auch,Auch,11.2610511779785,6.34848976135254
520,text_04,71,der,der,5.86740207672119,5.51547288894653
521,text_04,72,Joker,Joker,9.48814201354981,8.23307228088379
522,text_04,73,wurde,wurde,6.15267562866211,5.18508386611939
523,text_04,74,eingeführt.,eingeführt,9.07708263397217,5.45293807983398
524,text_04,75,Robinson,Robinson,19.3792095184326,2.60133409500122
525,text_04,76,sagte,sagte,9.16592025756836,5.00023221969605
526,text_04,77,"später,",später,4.98733806610107,3.10145711898804
527,text_04,78,die,die,3.4065637588501,3.84250855445862
528,text_04,79,Idee,Idee,5.84016418457031,8.24614143371582
529,text_04,80,zum,zum,4.67853879928589,4.05197620391846
530,text_04,81,Joker,Joker,12.0018653869629,7.04774951934814
531,text_04,82,kam,kam,7.66887521743774,5.23732948303223
532,text_04,83,ihm,ihm,6.92226362228394,4.7814040184021
533,text_04,84,durch,durch,5.19686508178711,5.27078151702881
534,text_04,85,eine,eine,3.13608932495117,5.14042043685913
535,text_04,86,Spielkarte.,Spielkarte,12.6561102867126,8.06859683990479
536,text_04,87,Kane,Kane,14.5716209411621,5.03557109832764
537,text_04,88,behauptete,behauptete,10.462329864502,5.65320205688477
538,text_04,89,"jedoch,",jedoch,4.36298084259033,3.46266388893127
539,text_04,90,die,die,2.58649921417236,3.42368173599243
540,text_04,91,Figur,Figur,9.71018314361572,7.99808597564697
541,text_04,92,sei,sei,6.92507076263428,5.11308431625366
542,text_04,93,von,von,4.1957631111145,5.68241310119629
543,text_04,94,einem,einem,3.57579255104065,7.2317590713501
544,text_04,95,alten,alten,6.78103446960449,8.00365257263184
545,text_04,96,Film,Film,5.19092416763306,7.44104099273682
546,text_04,97,inspiriert.,inspiriert,11.5341949462891,6.2583703994751
547,text_04,98,Obwohl,Obwohl,15.3829832077026,2.77863883972168
548,text_04,99,Robinson,Robinson,10.8919153213501,5.09332513809204
549,text_04,100,wichtige,wichtige,10.417049407959,6.10943603515625
550,text_04,101,Beiträge,Beiträge,5.18800592422485,5.36569356918335
551,text_04,102,"leistete,",leistete,6.33151626586914,3.79653549194336
552,text_04,103,galt,galt,15.9845161437988,3.30886387825012
553,text_04,104,er,er,3.49374532699585,4.16649961471558
554,text_04,105,nur,nur,4.95359945297241,5.41687726974487
555,text_04,106,als,als,3.89386630058289,5.46475410461426
556,text_04,107,"Assistent,",Assistent,6.73301458358765,8.45993518829346
557,text_04,108,da,da,9.61124992370606,4.39938735961914
558,text_04,109,Kane,Kane,15.520131111145,4.52972269058228
559,text_04,110,alle,alle,8.3406400680542,5.17762470245361
560,text_04,111,Rechte,Rechte,5.00990200042725,7.53744792938232
561,text_04,112,besaß.,besaß,15.2105493545532,1.64186143875122
562,text_04,113,Deshalb,Deshalb,14.4715185165405,4.24872779846191
563,text_04,114,arbeitete,arbeitete,10.0129890441895,6.17829370498657
564,text_04,115,Robinson,Robinson,10.9551830291748,4.05369186401367
565,text_04,116,ab,ab,7.20442485809326,5.92594051361084
566,text_04,117,1940,1940,8.44377040863037,5.61503982543945
567,text_04,118,direkt,direkt,8.38449096679688,5.60018348693848
568,text_04,119,für,für,4.1230001449585,4.78921747207642
569,text_04,120,den,den,2.14768838882446,5.07326030731201
570,text_04,121,Comic-Verlag.,ComicVerlag,21.2276163101196,7.8426685333252
571,text_04,122,Dort,Dort,13.545111656189,5.12604570388794
572,text_04,123,zeichnete,zeichnete,11.0725708007813,4.44924736022949
573,text_04,124,er,er,1.46806204319,4.22825288772583
574,text_04,125,zeitweise,zeitweise,8.79013061523438,4.85786199569702
575,text_04,126,mit,mit,3.49266505241394,6.02720355987549
576,text_04,127,Joe,Joe,10.5341596603394,6.86135625839233
577,text_04,128,"Shuster,",Shuster,6.27928981184959,6.27433824539185
578,text_04,129,dem,dem,10.6636056900024,4.91665506362915
579,text_04,130,Miterfinder,Miterfinder,11.6558208465576,7.79399538040161
580,text_04,131,von,von,4.18504428863525,5.71310091018677
581,text_04,132,Superman.,Superman,9.35791110992432,7.73116302490234
582,text_04,133,Robinson,Robinson,11.580620765686,5.09869480133057
583,text_04,134,setzte,setzte,12.677981376648,2.44772005081177
584,text_04,135,sich,sich,0.971305429935455,3.89457273483276
585,text_04,136,später,später,6.34809827804565,5.25693368911743
586,text_04,137,für,für,4.4504132270813,5.16430377960205
587,text_04,138,die,die,1.5794620513916,5.91825294494629
588,text_04,139,Rechte,Rechte,7.28415441513062,8.35898017883301
589,text_04,140,von,von,2.46824955940247,3.50444006919861
590,text_04,141,Comic-Künstlern,ComicKünstlern,27.5696852770634,4.81606721878052
591,text_04,142,ein.,ein,6.15690469741821,4.77404499053955
592,text_04,143,Er,Er,9.8377161026001,6.71095561981201
593,text_04,144,starb,starb,10.5195808410645,5.55291318893433
594,text_04,145,2011,2011,6.8531665802002,4.04774379730225
595,text_04,146,im,im,3.1205325126648,3.49569296836853
596,text_04,147,Alter,Alter,4.24386978149414,7.23486852645874
597,text_04,148,von,von,0.733903765678406,3.62182331085205
598,text_04,149,89,89,7.94759845733643,5.13293313980103
599,text_04,150,Jahren.,Jahren,2.79863047599793,5.10418272018433
600,text_05,1,Die,Die,,
601,text_05,2,Inselgruppe,Inselgruppe,,
602,text_05,3,Nosy,Nosy,11.4293662235141,4.16988658905029
603,text_05,4,Hara,Hara,10.9470853805542,5.91005229949951
604,text_05,5,vor,vor,9.49186420440674,4.61484050750732
605,text_05,6,Madagaskar,Madagaskar,10.5559177398682,5.04828071594238
606,text_05,7,wirkt,wirkt,10.8035268783569,4.67711782455444
607,text_05,8,"karg,",karg,9.95378875732422,5.08007383346558
608,text_05,9,doch,doch,10.071536064148,2.8712739944458
609,text_05,10,Biologen,Biologen,17.0522603988647,5.53546333312988
610,text_05,11,entdeckten,entdeckten,5.54005908966064,5.49180746078491
611,text_05,12,dort,dort,5.34158420562744,5.20668697357178
612,text_05,13,eine,eine,3.37764286994934,6.25991773605347
613,text_05,14,neue,neue,3.4621114730835,7.73721313476563
614,text_05,15,Art:,Art,4.20569801330566,7.59492206573486
615,text_05,16,das,das,7.91425704956055,3.64209818840027
616,text_05,17,winzige,winzige,10.3640214800835,7.89386129379273
617,text_05,18,Chamäleon,Chamäleon,9.59075337368995,7.08123111724854
618,text_05,19,Brookesia,Brookesia,26.6262435913086,4.99096488952637
619,text_05,20,micra.,micra,12.6449928283691,4.05884599685669
620,text_05,21,Es,Es,12.1304235458374,3.9874107837677
621,text_05,22,misst,misst,13.6705894470215,5.35061740875244
622,text_05,23,weniger,weniger,8.49855995178223,4.39767456054688
623,text_05,24,als,als,0.5382239818573,3.1789710521698
624,text_05,25,drei,drei,4.18859481811523,4.52361822128296
625,text_05,26,Zentimeter,Zentimeter,6.9423189163208,6.38026714324951
626,text_05,27,und,und,3.83504700660706,5.05866718292236
627,text_05,28,ist,ist,4.39188194274902,4.44756984710693
628,text_05,29,braun,braun,10.3037509918213,5.58517646789551
629,text_05,30,gefärbt.,gefärbt,4.24678802490234,3.70862722396851
630,text_05,31,Trotz,Trotz,16.9409122467041,1.71523666381836
631,text_05,32,unauffälliger,unauffälliger,14.4426389038563,5.09394025802612
632,text_05,33,Farbe,Farbe,7.61291170120239,7.76234149932861
633,text_05,34,ist,ist,4.08543872833252,5.05751514434814
634,text_05,35,seine,seine,9.62929344177246,5.94403791427612
635,text_05,36,Größe,Größe,8.44136047363281,7.49026870727539
636,text_05,37,faszinierend.,faszinierend,12.928694486618,5.57677030563355
637,text_05,38,"""Man",Man,13.2603197097778,3.3844518661499
638,text_05,39,erkennt,erkennt,8.8254861831665,5.78789377212524
639,text_05,40,"sofort,",sofort,4.32292795181274,4.44332456588745
640,text_05,41,dass,dass,7.98988008499146,3.42749524116516
641,text_05,42,es,es,3.73147106170654,4.83060789108276
642,text_05,43,etwas,etwas,5.82715034484863,5.75254726409912
643,text_05,44,Neues,Neues,4.85109043121338,6.70248794555664
644,text_05,45,"ist,""",ist,4.86232471466064,4.75103521347046
645,text_05,46,sagt,sagt,13.4411668777466,5.29335880279541
646,text_05,47,Zoologe,Zoologe,15.7959434986115,3.02770209312439
647,text_05,48,Miguel,Miguel,8.88293266296387,6.55336475372314
648,text_05,49,Vences.,Vences,12.9553117752075,6.42501068115234
649,text_05,50,In,In,11.5239973068237,4.24202442169189
650,text_05,51,seinem,seinem,12.6287603378296,4.64540243148804
651,text_05,52,Bericht,Bericht,3.60388040542603,6.49748039245606
652,text_05,53,beschreibt,beschreibt,7.46453857421875,5.18866300582886
653,text_05,54,er,er,7.09607219696045,4.24265050888062
654,text_05,55,vier,vier,7.62937068939209,5.01786422729492
655,text_05,56,neue,neue,5.33071136474609,6.02477741241455
656,text_05,57,Mini-Chamäleons.,MiniChamäleons,28.5964178144932,7.90969848632813
657,text_05,58,Viel,Viel,11.3618974685669,5.32257843017578
658,text_05,59,ist,ist,6.49459981918335,4.24529075622559
659,text_05,60,über,über,4.70990467071533,5.2988543510437
660,text_05,61,ihre,ihre,4.12798261642456,5.53766632080078
661,text_05,62,Lebensweise,Lebensweise,6.53493309020996,7.67873907089233
662,text_05,63,noch,noch,6.06896018981934,5.51578617095947
663,text_05,64,nicht,nicht,1.18600630760193,4.76178646087647
664,text_05,65,bekannt.,bekannt,4.51285362243652,5.13437175750732
665,text_05,66,Tagsüber,Tagsüber,15.8425027132034,2.25557565689087
666,text_05,67,verstecken,verstecken,8.96786499023438,6.33515405654907
667,text_05,68,sie,sie,1.23421788215637,1.67328524589539
668,text_05,69,sich,sich,1.13503623008728,4.00947046279907
669,text_05,70,unter,unter,6.07456874847412,5.71455526351929
670,text_05,71,"Laub,",Laub,11.3901405334473,5.00629043579102
671,text_05,72,nachts,nachts,14.6145009994507,4.53294372558594
672,text_05,73,schlafen,schlafen,7.36231899261475,5.46912717819214
673,text_05,74,sie,sie,4.48588418960571,3.98760986328125
674,text_05,75,auf,auf,5.04509162902832,4.46326065063477
675,text_05,76,niedrigen,niedrigen,10.8909015655518,5.52500915527344
676,text_05,77,Ästen.,Ästen,10.8997709453106,6.5871639251709
677,text_05,78,Direkte,Direkte,18.2886147499084,5.00406122207642
678,text_05,79,Fressfeinde,Fressfeinde,13.5709437793121,6.05411243438721
679,text_05,80,haben,haben,5.49406719207764,3.22882080078125
680,text_05,81,sie,sie,2.63786315917969,4.68630933761597
681,text_05,82,zum,zum,11.2545223236084,0.249395504593849
682,text_05,83,Glück,Glück,6.7770414352417,7.33439874649048
683,text_05,84,"kaum,",kaum,8.97865200042725,5.18335628509522
684,text_05,85,denn,denn,10.2509841918945,6.04197597503662
685,text_05,86,auf,auf,5.03371524810791,4.68613052368164
686,text_05,87,kleinen,kleinen,8.21971893310547,5.04652976989746
687,text_05,88,Inseln,Inseln,4.02769374847412,7.19995212554932
688,text_05,89,kann,kann,7.0082573890686,5.04756927490234
689,text_05,90,die,die,2.92663669586182,4.41792917251587
690,text_05,91,Konkurrenz,Konkurrenz,8.67630672454834,8.19904041290283
691,text_05,92,unter,unter,5.40824508666992,5.80912256240845
692,text_05,93,Tieren,Tieren,10.3242053985596,3.37115359306335
693,text_05,94,schnell,schnell,12.1129274368286,4.60849714279175
694,text_05,95,wachsen.,wachsen,4.56818199157715,5.48880910873413
695,text_05,96,Auch,Auch,12.6274652481079,3.73691487312317
696,text_05,97,andere,andere,4.64755868911743,5.24696016311646
697,text_05,98,neue,neue,7.24941205978394,7.82797241210938
698,text_05,99,Chamäleonarten,Chamäleonarten,17.4649499058723,7.67434978485107
699,text_05,100,leben,leben,4.24181461334229,4.88399887084961
700,text_05,101,nur,nur,3.99243307113647,4.23679924011231
701,text_05,102,auf,auf,3.87783479690552,5.43625640869141
702,text_05,103,kleinen,kleinen,8.57094287872315,4.78368854522705
703,text_05,104,Flächen,Flächen,4.79285335540772,7.19995212554932
704,text_05,105,Madagaskars,Madagaskars,14.7889844090678,5.97675848007202
705,text_05,106,und,und,2.57703232765198,4.8585410118103
706,text_05,107,sind,sind,8.82657623291016,5.42301464080811
707,text_05,108,vom,vom,5.86261081695557,6.29083061218262
708,text_05,109,Artensterben,Artensterben,11.7710118293762,7.77663898468018
709,text_05,110,bedroht.,bedroht,2.85263442993164,5.1913685798645
710,text_05,111,Etwa,Etwa,12.5885696411133,3.25194382667542
711,text_05,112,40%,40,3.6930947303772,4.96246337890625
712,text_05,113,der,der,5.88224983215332,4.73130464553833
713,text_05,114,Reptilienarten,Reptilienarten,15.5162010192871,6.96276092529297
714,text_05,115,dort,dort,9.28437042236328,5.25767374038696
715,text_05,116,gelten,gelten,8.47532653808594,5.55524921417236
716,text_05,117,als,als,3.60908174514771,5.29361867904663
717,text_05,118,gefährdet.,gefährdet,8.96631813049316,7.28057861328125
718,text_05,119,Ein,Ein,10.7574768066406,2.91464471817017
719,text_05,120,Beispiel,Beispiel,6.44445085525513,7.02342653274536
720,text_05,121,ist,ist,1.67606902122498,2.80753326416016
721,text_05,122,Brookesia,Brookesia,27.1768093109131,3.91072821617126
722,text_05,123,tristis.,tristis,9.41213184595108,5.32806062698364
723,text_05,124,Obwohl,Obwohl,17.3677749633789,2.42283153533936
724,text_05,125,sein,sein,5.65537548065186,5.0994119644165
