thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
0,0,0,0,0,0,0,,,,,#2AB7EF,268.1833312511444,None,space,None,None,492.36273765563965,text_34,2,3,Reading_Baseline_main_click,None,Geschichte,42,0,42,60,60,268.2426805496216,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,268.7139256000519,None,space,None,None,505.80787658691406,text_34,3,3,Reading_Baseline_main_click,None,von,42,0,42,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,269.2608473300934,None,space,None,None,886.7566585540771,text_34,4,3,Reading_Baseline_main_click,None,Clive,42,0,42,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,270.1878981590271,None,space,None,None,551.8233776092529,text_34,5,3,Reading_Baseline_main_click,None,Woodall,42,0,42,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,270.7797875404358,None,space,None,None,551.8631935119629,text_34,6,3,Reading_Baseline_main_click,None,erinnert,42,0,42,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,271.370308637619,None,space,None,None,537.3456478118896,text_34,7,3,Reading_Baseline_main_click,None,ein,42,0,42,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,271.94708228111267,None,space,None,None,472.5189208984375,text_34,8,3,Reading_Baseline_main_click,None,wenig,42,0,42,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,272.46032977104187,None,space,None,None,567.5022602081299,text_34,9,3,Reading_Baseline_main_click,None,an,42,0,42,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,273.06823086738586,None,space,None,None,487.40243911743164,text_34,10,3,Reading_Baseline_main_click,None,die,43,0,43,60,60,273.24264454841614,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,273.59524178504944,None,space,None,None,728.1897068023682,text_34,11,3,Reading_Baseline_main_click,None,von,43,0,43,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,274.3617653846741,None,space,None,None,985.9278202056885,text_34,12,3,Reading_Baseline_main_click,None,Joanne,43,0,43,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,275.386901140213,None,space,None,None,776.7465114593506,text_34,13,3,Reading_Baseline_main_click,None,K.,43,0,43,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,276.2034888267517,None,space,None,None,776.2856483459473,text_34,14,3,Reading_Baseline_main_click,None,"Rowling,",43,0,43,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,277.01869320869446,None,space,None,None,601.0289192199707,text_34,15,3,Reading_Baseline_main_click,None,der,43,0,43,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,277.6606123447418,None,space,None,None,647.0968723297119,text_34,16,3,Reading_Baseline_main_click,None,""Mutter"",44,0,44,60,60,278.24273347854614,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,278.35042119026184,None,space,None,None,1397.3755836486816,text_34,17,3,Reading_Baseline_main_click,None,Harry,44,0,44,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,279.78841638565063,None,space,None,None,487.25056648254395,text_34,18,3,Reading_Baseline_main_click,None,Potters.,44,0,44,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,280.3164587020874,None,space,None,None,551.2433052062988,text_34,19,3,Reading_Baseline_main_click,None,Quasi,44,0,44,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,280.90903997421265,None,space,None,None,582.6497077941895,text_34,20,3,Reading_Baseline_main_click,None,über,44,0,44,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,281.5325093269348,None,space,None,None,503.18169593811035,text_34,21,3,Reading_Baseline_main_click,None,Nacht,44,0,44,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,282.07589077949524,None,space,None,None,455.7647705078125,text_34,22,3,Reading_Baseline_main_click,None,wurde,44,0,44,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,282.570214509964,None,space,None,None,441.4258003234863,text_34,23,3,Reading_Baseline_main_click,None,der,44,0,44,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,283.05246019363403,None,space,None,None,679.1718006134033,text_34,24,3,Reading_Baseline_main_click,None,Supermarktleiter,45,0,45,60,60,283.24273204803467,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,283.77241492271423,None,space,None,None,519.3741321563721,text_34,25,3,Reading_Baseline_main_click,None,aus,45,0,45,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,284.3319282531738,None,space,None,None,519.6628570556641,text_34,26,3,Reading_Baseline_main_click,None,England,45,0,45,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,284.89283514022827,None,space,None,None,438.7693405151367,text_34,27,3,Reading_Baseline_main_click,None,zum,45,0,45,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,285.37157678604126,None,space,None,None,760.0126266479492,text_34,28,3,Reading_Baseline_main_click,None,Millionär.,45,0,45,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,286.1712808609009,None,space,None,None,536.370038986206,text_34,29,3,Reading_Baseline_main_click,None,Woodall,45,0,45,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,286.749098777771,None,space,None,None,518.6746120452881,text_34,30,3,Reading_Baseline_main_click,None,verfasste,45,0,45,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,287.3071415424347,None,space,None,None,456.47597312927246,text_34,31,3,Reading_Baseline_main_click,None,in,45,0,45,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,287.80487155914307,None,space,None,None,486.93323135375977,text_34,32,3,Reading_Baseline_main_click,None,seiner,46,0,46,60,60,288.24273681640625,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,288.3344130516052,None,space,None,None,517.2531604766846,text_34,33,3,Reading_Baseline_main_click,None,Freizeit,46,0,46,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,288.892751455307,None,space,None,None,535.0301265716553,text_34,34,3,Reading_Baseline_main_click,None,ein,46,0,46,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,289.4684910774231,None,space,None,None,535.3431701660156,text_34,35,3,Reading_Baseline_main_click,None,Kinderbuch,46,0,46,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,290.04502058029175,None,space,None,None,470.68309783935547,text_34,36,3,Reading_Baseline_main_click,None,über,46,0,46,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,290.5535378456116,None,space,None,None,442.02256202697754,text_34,37,3,Reading_Baseline_main_click,None,ein,46,0,46,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,291.03724193573,None,space,None,None,470.4883098602295,text_34,38,3,Reading_Baseline_main_click,None,mutiges,46,0,46,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,291.55002760887146,None,space,None,None,757.6494216918945,text_34,39,3,Reading_Baseline_main_click,None,"Rotkehlchen,",46,0,46,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,292.3477008342743,None,space,None,None,535.9058380126953,text_34,40,3,Reading_Baseline_main_click,None,das,46,0,46,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,292.9229357242584,None,space,None,None,920.6311702728271,text_34,41,3,Reading_Baseline_main_click,None,das,47,0,47,60,60,293.242773771286,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,293.8845639228821,None,space,None,None,647.2427845001221,text_34,42,3,Reading_Baseline_main_click,None,Vogelreich,47,0,47,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,294.57182240486145,None,space,None,None,519.9835300445557,text_34,43,3,Reading_Baseline_main_click,None,vor,47,0,47,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,295.13257670402527,None,space,None,None,519.2482471466064,text_34,44,3,Reading_Baseline_main_click,None,einer,47,0,47,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,295.6902015209198,None,space,None,None,569.4425106048584,text_34,45,3,Reading_Baseline_main_click,None,Bedrohung,47,0,47,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,296.3006811141968,None,space,None,None,503.0243396759033,text_34,46,3,Reading_Baseline_main_click,None,durch,47,0,47,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,296.84396862983704,None,space,None,None,599.7147560119629,text_34,47,3,Reading_Baseline_main_click,None,Elstern,47,0,47,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,297.4829955101013,None,space,None,None,488.69967460632324,text_34,48,3,Reading_Baseline_main_click,None,rettet.,47,0,47,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,298.0143585205078,None,space,None,None,1781.3949584960938,text_34,49,3,Reading_Baseline_main_click,None,Ursprünglich,48,0,48,60,60,298.24272894859314,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,299.84832787513733,None,space,None,None,907.2263240814209,text_34,50,3,Reading_Baseline_main_click,None,sollte,48,0,48,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,300.7956213951111,None,space,None,None,727.7541160583496,text_34,51,3,Reading_Baseline_main_click,None,diese,48,0,48,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,301.56291246414185,None,space,None,None,504.7109127044678,text_34,52,3,Reading_Baseline_main_click,None,Erzählung,48,0,48,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,302.10842275619507,None,space,None,None,471.21572494506836,text_34,53,3,Reading_Baseline_main_click,None,nur,48,0,48,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,302.61669754981995,None,space,None,None,458.9829444885254,text_34,54,3,Reading_Baseline_main_click,None,als,48,0,48,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,303.1182532310486,None,space,None,None,1509.3979835510254,text_34,55,3,Reading_Baseline_main_click,None,Einschlafgeschichte,49,0,49,60,60,303.242799282074,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,304.68370389938354,None,space,None,None,407.93752670288086,text_34,56,3,Reading_Baseline_main_click,None,für,49,0,49,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,305.1477699279785,None,space,None,None,455.9147357940674,text_34,57,3,Reading_Baseline_main_click,None,seine,49,0,49,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,305.6590504646301,None,space,None,None,408.66541862487793,text_34,58,3,Reading_Baseline_main_click,None,Söhne,49,0,49,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,306.12360668182373,None,space,None,None,424.11327362060547,text_34,59,3,Reading_Baseline_main_click,None,dienen.,49,0,49,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,306.60261821746826,None,space,None,None,457.1075439453125,text_34,60,3,Reading_Baseline_main_click,None,Seine,49,0,49,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,307.100688457489,None,space,None,None,454.9975395202637,text_34,61,3,Reading_Baseline_main_click,None,Ehefrau,49,0,49,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,307.596159696579,None,space,None,None,439.47863578796387,text_34,62,3,Reading_Baseline_main_click,None,Trish,49,0,49,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,308.07537388801575,None,space,None,None,472.4099636077881,text_34,63,3,Reading_Baseline_main_click,None,legte,50,0,50,60,60,308.2427523136139,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,308.5873861312866,None,space,None,None,440.32883644104004,text_34,64,3,Reading_Baseline_main_click,None,das,50,0,50,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,309.06782627105713,None,space,None,None,455.62148094177246,text_34,65,3,Reading_Baseline_main_click,None,Manuskript,50,0,50,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,309.56491923332214,None,space,None,None,470.7300662994385,text_34,66,3,Reading_Baseline_main_click,None,jedoch,50,0,50,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,310.0740156173706,None,space,None,None,425.71067810058594,text_34,67,3,Reading_Baseline_main_click,None,ihrem,50,0,50,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,310.5398802757263,None,space,None,None,455.7759761810303,text_34,68,3,Reading_Baseline_main_click,None,Vorgesetzten,50,0,50,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,311.0349907875061,None,space,None,None,504.626989364624,text_34,69,3,Reading_Baseline_main_click,None,"vor,",50,0,50,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,311.57985043525696,None,space,None,None,471.81010246276855,text_34,70,3,Reading_Baseline_main_click,None,welcher,50,0,50,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,312.08927273750305,None,space,None,None,474.37047958374023,text_34,71,3,Reading_Baseline_main_click,None,es,50,0,50,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,312.60354137420654,None,space,None,None,440.1133060455322,text_34,72,3,Reading_Baseline_main_click,None,an,50,0,50,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,313.08463311195374,None,space,None,None,471.0705280303955,text_34,73,3,Reading_Baseline_main_click,None,den,51,0,51,60,60,313.24281120300293,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,313.59647822380066,None,space,None,None,471.20046615600586,text_34,74,3,Reading_Baseline_main_click,None,bekannten,51,0,51,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,314.10801339149475,None,space,None,None,535.7058048248291,text_34,75,3,Reading_Baseline_main_click,None,Film-,51,0,51,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,314.6844427585602,None,space,None,None,663.2778644561768,text_34,76,3,Reading_Baseline_main_click,None,und,51,0,51,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,315.3886716365814,None,space,None,None,743.0853843688965,text_34,77,3,Reading_Baseline_main_click,None,Fernsehproduzenten,51,0,51,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,316.17388105392456,None,space,None,None,453.7355899810791,text_34,78,3,Reading_Baseline_main_click,None,Franc,51,0,51,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,316.6676959991455,None,space,None,None,519.8523998260498,text_34,79,3,Reading_Baseline_main_click,None,Roddam,51,0,51,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
